wall_time,elapsed_ms,timestamp_ms,distance_cm,depth_cm,bpm,count,posture_correct,shoulder_vertical,elbow_hold_ratio,voice_feedback
2026-06-01T14:00:26.937,7516,1282720781,13.9,4.772669269991094,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:26.959,7547,1282720812,13.9,3.6800759520316406,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:26.986,7578,1282720843,13.9,2.9452606294600234,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:27.017,7610,1282720875,14.6,2.4308899036598914,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:27.063,7656,1282720921,3.3,2.070830395599799,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:27.121,7703,1282720968,4.2,1.8187887399577343,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:27.168,7750,1282721015,4.2,4.5523595810082895,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:27.199,7781,1282721046,4.3,6.465859169743678,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:27.247,7828,1282721093,3.6,7.8053088818584495,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:27.286,7875,1282721140,3.6,8.742923680338789,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:27.317,7906,1282721171,13.2,9.399254039275027,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:27.353,7938,1282721203,13.2,9.828685290530395,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:27.383,7969,1282721234,13.6,7.459287166409151,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:27.416,8000,1282721265,13.6,5.80070847952428,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:27.463,8047,1282721312,15.3,4.519703398704871,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:27.499,8094,1282721359,13.6,3.622999842131285,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:27.532,8125,1282721390,13.6,2.9953073525297746,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:27.567,8156,1282721421,16.0,2.5559226098087175,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:27.600,8188,1282721453,16.0,1.7891458268661022,54.72788081483734,7,True,False,1.0,조금 더 빠르게 압박하세요.
2026-06-01T14:00:27.633,8219,1282721484,4.6,1.7116095418441466,54.72788081483734,7,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:27.667,8250,1282721515,4.6,1.6573341423287777,54.72788081483734,7,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:27.700,8281,1282721546,5.3,4.109341362668019,54.72788081483734,7,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:27.733,8313,1282721578,5.3,5.825746416905488,54.72788081483734,7,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:27.772,8360,1282721625,4.8,7.1772299548717164,54.72788081483734,7,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:27.801,8391,1282721656,4.8,8.123268431448077,54.72788081483734,7,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:27.833,8422,1282721687,5.3,8.635495365051527,54.72788081483734,7,True,False,,조금 더 빠르게 압박하세요.
